DATE,CLOSE,OPEN,HIGH,LOW,VOLUME,14_RSI,ONLY_DATES
2018-07-26 09:15:00,,,,,,,2018-07-26
2018-07-26 09:20:00,1977.7,1964.95,1981.9,1960.2,99592.0,,2018-07-26
2018-07-26 09:25:00,1979.15,1977.65,1980.9,1976.15,77040.0,,2018-07-26
2018-07-26 09:30:00,1979.65,1979.15,1980.3,1975.45,55993.0,,2018-07-26
2018-07-26 09:35:00,1980.1,1979.3,1981.0,1978.2,51849.0,,2018-07-26
2018-07-26 09:40:00,1977.1,1980.1,1981.0,1976.2,34350.0,,2018-07-26
2018-07-26 09:45:00,1973.9,1977.1,1978.3,1973.25,24679.0,,2018-07-26
2018-07-26 09:50:00,1973.7,1974.0,1975.0,1972.5,21208.0,,2018-07-26
2018-07-26 09:55:00,1974.25,1973.65,1976.85,1973.65,16613.0,,2018-07-26
2018-07-26 10:00:00,1979.8,1974.4,1979.85,1974.4,20807.0,,2018-07-26
2018-07-26 10:05:00,1982.0,1979.65,1982.0,1977.55,20832.0,,2018-07-26
2018-07-26 10:10:00,1983.0,1982.0,1983.0,1980.7,16848.0,,2018-07-26
2018-07-26 10:15:00,1982.95,1983.7,1984.05,1981.2,14137.0,,2018-07-26
2018-07-26 10:20:00,1983.95,1982.95,1984.0,1980.0,16131.0,,2018-07-26
2018-07-26 10:25:00,1987.25,1984.0,1987.35,1983.85,26082.0,,2018-07-26
2018-07-26 10:30:00,1983.9,1987.35,1987.95,1982.75,18962.0,62.015503875969316,2018-07-26
2018-07-26 10:35:00,1981.5,1983.95,1984.7,1980.65,38061.0,54.39252336448588,2018-07-26
2018-07-26 10:40:00,1979.5,1982.85,1983.1,1979.15,21303.0,49.734513274336116,2018-07-26
2018-07-26 10:45:00,1979.4,1979.5,1980.9,1979.0,32176.0,48.745519713261956,2018-07-26
2018-07-26 10:50:00,1983.2,1979.4,1984.45,1977.5,25201.0,60.62717770034882,2018-07-26
2018-07-26 10:55:00,1979.9,1982.85,1983.35,1979.8,19327.0,60.416666666666764,2018-07-26
2018-07-26 11:00:00,1979.9,1979.9,1980.0,1978.8,9516.0,60.83916083916103,2018-07-26
2018-07-26 11:05:00,1977.75,1979.9,1980.0,1977.7,13785.0,55.79470198675501,2018-07-26
2018-07-26 11:10:00,1978.4,1977.75,1980.2,1976.65,21082.0,47.233201581027934,2018-07-26
2018-07-26 11:15:00,1976.0,1978.4,1978.7,1975.8,15442.0,38.23529411764706,2018-07-26
2018-07-26 11:20:00,1975.2,1976.65,1976.8,1974.85,24026.0,34.58498023715421,2018-07-26
