DATE,CLOSE,OPEN,HIGH,LOW,VOLUME,14_RSI,ONLY_DATES
2018-07-26 09:15:00,,,,,,,2018-07-26
2018-07-26 09:20:00,225.05,222.8,225.4,222.7,802267.0,,2018-07-26
2018-07-26 09:25:00,228.5,225.05,228.7,225.0,700692.0,,2018-07-26
2018-07-26 09:30:00,227.4,228.45,229.0,227.4,381144.0,,2018-07-26
2018-07-26 09:35:00,227.6,227.4,228.25,227.4,139503.0,,2018-07-26
2018-07-26 09:40:00,227.35,227.5,227.75,226.55,198373.0,,2018-07-26
2018-07-26 09:45:00,228.4,227.35,228.5,227.25,118639.0,,2018-07-26
2018-07-26 09:50:00,228.85,228.5,228.95,228.0,238611.0,,2018-07-26
2018-07-26 09:55:00,229.6,228.9,229.8,228.7,274020.0,,2018-07-26
2018-07-26 10:00:00,229.5,229.55,230.0,229.4,226697.0,,2018-07-26
2018-07-26 10:05:00,228.95,229.5,229.75,228.65,139320.0,,2018-07-26
2018-07-26 10:10:00,229.05,228.95,229.65,228.0,134184.0,,2018-07-26
2018-07-26 10:15:00,229.25,229.2,229.5,228.85,52384.0,,2018-07-26
2018-07-26 10:20:00,229.0,229.25,229.4,228.65,109303.0,,2018-07-26
2018-07-26 10:25:00,229.15,229.0,229.35,229.0,54594.0,,2018-07-26
2018-07-26 10:30:00,228.85,229.15,229.15,228.65,39681.0,71.34831460674147,2018-07-26
2018-07-26 10:35:00,228.8,228.9,228.9,228.55,41681.0,52.72727272727284,2018-07-26
2018-07-26 10:40:00,229.3,228.75,229.5,228.6,71583.0,69.38775510204086,2018-07-26
2018-07-26 10:45:00,229.2,229.25,229.4,229.0,37222.0,66.66666666666647,2018-07-26
2018-07-26 10:50:00,229.0,229.15,229.5,228.55,61698.0,67.36842105263153,2018-07-26
2018-07-26 10:55:00,228.8,229.0,229.0,228.7,46038.0,55.128205128205195,2018-07-26
2018-07-26 11:00:00,228.85,228.95,229.2,228.85,45578.0,50.0,2018-07-26
2018-07-26 11:05:00,229.0,228.9,229.25,228.9,39094.0,39.655172413793224,2018-07-26
2018-07-26 11:10:00,229.25,229.0,229.3,228.95,71911.0,45.901639344262314,2018-07-26
2018-07-26 11:15:00,229.75,229.25,230.0,229.15,128848.0,63.33333333333352,2018-07-26
2018-07-26 11:20:00,229.3,229.8,229.8,229.3,50123.0,53.73134328358213,2018-07-26
2018-07-26 11:25:00,229.25,229.35,229.4,229.1,23940.0,50.0,2018-07-26
2018-07-26 11:30:00,229.0,229.25,229.35,228.9,70880.0,50.0,2018-07-26
2018-07-26 11:35:00,229.05,229.05,229.45,229.0,62531.0,48.38709677419364,2018-07-26
2018-07-26 11:40:00,229.0,229.25,229.4,228.8,121073.0,52.63157894736853,2018-07-26
2018-07-26 11:45:00,229.2,229.0,229.4,228.95,33176.0,56.666666666666295,2018-07-26
2018-07-26 11:50:00,229.2,229.2,229.3,229.0,51654.0,47.999999999999545,2018-07-26
2018-07-26 11:55:00,228.8,229.0,229.2,228.75,75007.0,42.857142857143145,2018-07-26
2018-07-26 12:00:00,228.95,228.8,229.35,228.75,50017.0,49.090909090908866,2018-07-26
2018-07-26 12:05:00,229.3,229.0,229.45,228.95,38030.0,58.62068965517248,2018-07-26
2018-07-26 12:10:00,229.1,229.05,229.35,229.05,47378.0,54.09836065573769,2018-07-26
2018-07-26 12:15:00,229.7,229.1,229.85,229.0,89848.0,59.999999999999844,2018-07-26
2018-07-26 12:20:00,231.8,229.7,232.0,229.7,509711.0,73.83177570093459,2018-07-26
2018-07-26 12:25:00,230.95,232.0,232.0,230.7,149533.0,60.5263157894735,2018-07-26
2018-07-26 12:30:00,230.5,230.95,231.1,230.5,88066.0,60.5263157894735,2018-07-26
2018-07-26 12:35:00,230.9,230.55,231.1,230.45,30745.0,63.6363636363636,2018-07-26
2018-07-26 12:40:00,231.4,230.95,231.85,230.9,116387.0,69.04761904761898,2018-07-26
2018-07-26 12:45:00,231.3,231.35,231.5,231.1,36415.0,67.7165354330708,2018-07-26
2018-07-26 12:50:00,231.75,231.35,231.85,231.3,62235.0,70.37037037037038,2018-07-26
2018-07-26 12:55:00,233.2,231.8,233.45,231.65,373066.0,75.0,2018-07-26
2018-07-26 13:00:00,233.55,233.3,233.75,233.0,102358.0,76.04790419161684,2018-07-26
2018-07-26 13:05:00,233.6,233.55,233.75,233.0,142807.0,79.99999999999979,2018-07-26
2018-07-26 13:10:00,233.15,233.6,233.65,233.0,80267.0,75.30120481927709,2018-07-26
2018-07-26 13:15:00,232.95,233.15,233.2,232.75,124846.0,72.39263803680959,2018-07-26
2018-07-26 13:20:00,232.8,233.0,233.0,232.45,75424.0,72.83950617283963,2018-07-26
2018-07-26 13:25:00,232.5,232.9,233.0,231.85,135036.0,67.948717948718,2018-07-26
2018-07-26 13:30:00,232.35,232.35,232.85,231.65,135621.0,54.700854700854556,2018-07-26
2018-07-26 13:35:00,232.55,232.35,232.6,232.25,25650.0,65.38461538461564,2018-07-26
2018-07-26 13:40:00,232.4,232.5,232.55,232.15,39409.0,69.38775510204086,2018-07-26
2018-07-26 13:45:00,232.7,232.4,232.75,232.35,46076.0,68.74999999999989,2018-07-26
2018-07-26 13:50:00,232.95,232.75,233.0,232.55,50905.0,67.03296703296691,2018-07-26
2018-07-26 13:55:00,233.2,232.9,233.35,232.8,43793.0,70.21276595744662,2018-07-26
2018-07-26 14:00:00,233.1,233.25,233.7,233.0,87499.0,65.51724137931029,2018-07-26
2018-07-26 14:05:00,232.7,233.05,233.1,232.7,51465.0,42.42424242424246,2018-07-26
2018-07-26 14:10:00,232.7,232.75,232.75,232.6,68248.0,35.593220338982604,2018-07-26
2018-07-26 14:15:00,232.55,232.65,232.7,232.55,61937.0,32.786885245901814,2018-07-26
2018-07-26 14:20:00,232.4,232.55,232.6,232.3,44351.0,36.36363636363636,2018-07-26
2018-07-26 14:25:00,232.45,232.45,232.55,232.4,53751.0,40.38461538461525,2018-07-26
2018-07-26 14:30:00,232.3,232.45,232.5,232.2,82522.0,40.38461538461525,2018-07-26
2018-07-26 14:35:00,232.35,232.25,232.35,232.1,67426.0,46.80851063829767,2018-07-26
2018-07-26 14:40:00,232.25,232.3,232.55,232.2,50948.0,47.8260869565218,2018-07-26
2018-07-26 14:45:00,231.95,232.3,232.35,231.85,102896.0,37.49999999999911,2018-07-26
2018-07-26 14:50:00,232.5,231.95,233.0,231.95,66829.0,51.785714285714235,2018-07-26
2018-07-26 14:55:00,232.45,232.55,233.0,232.2,197422.0,45.098039215686185,2018-07-26
2018-07-26 15:00:00,232.45,232.45,232.5,232.3,81911.0,39.13043478260848,2018-07-26
2018-07-26 15:05:00,232.5,232.45,233.0,231.8,524624.0,33.33333333333333,2018-07-26
2018-07-26 15:10:00,234.7,232.55,234.8,232.5,494299.0,69.04761904761915,2018-07-26
2018-07-26 15:15:00,231.8,234.8,234.8,231.25,511972.0,43.28358208955234,2018-07-26
2018-07-26 15:20:00,230.25,231.65,231.8,229.9,601598.0,35.15151515151511,2018-07-26
2018-07-26 15:25:00,229.35,230.2,230.2,229.2,581212.0,32.22222222222207,2018-07-26
2018-07-26 15:30:00,229.25,229.35,229.8,228.1,593719.0,32.4022346368714,2018-07-26
2018-07-27 09:20:00,229.9,233.95,234.5,229.3,628006.0,36.64921465968593,2018-07-27
2018-07-27 09:25:00,230.85,230.0,231.0,228.75,259964.0,42.99516908212552,2018-07-27
