DATE,CLOSE,OPEN,HIGH,LOW,VOLUME,14_RSI,ONLY_DATES
2018-07-26 09:15:00,,,,,,,2018-07-26
2018-07-26 09:20:00,175.4,176.05,176.7,174.95,173304.0,,2018-07-26
2018-07-26 09:25:00,175.55,175.4,175.75,174.75,103702.0,,2018-07-26
2018-07-26 09:30:00,174.3,175.5,175.5,174.2,101392.0,,2018-07-26
2018-07-26 09:35:00,175.3,174.3,175.65,174.3,78071.0,,2018-07-26
2018-07-26 09:40:00,175.6,175.35,176.05,175.3,88553.0,,2018-07-26
2018-07-26 09:45:00,175.8,175.6,175.95,175.15,116863.0,,2018-07-26
2018-07-26 09:50:00,176.0,175.7,176.1,175.5,48975.0,,2018-07-26
2018-07-26 09:55:00,176.45,176.1,176.55,176.05,31573.0,,2018-07-26
2018-07-26 10:00:00,176.65,176.45,176.95,176.3,62428.0,,2018-07-26
2018-07-26 10:05:00,176.2,176.65,176.75,176.15,36848.0,,2018-07-26
2018-07-26 10:10:00,176.2,176.25,176.35,176.15,19579.0,,2018-07-26
2018-07-26 10:15:00,176.45,176.2,176.45,176.1,23180.0,,2018-07-26
2018-07-26 10:20:00,176.5,176.45,176.6,176.4,48413.0,,2018-07-26
2018-07-26 10:25:00,176.5,176.5,176.65,176.45,29302.0,,2018-07-26
2018-07-26 10:30:00,176.45,176.55,176.55,176.35,18089.0,61.53846153846125,2018-07-26
2018-07-26 10:35:00,176.2,176.4,176.6,176.05,51654.0,56.98924731182766,2018-07-26
2018-07-26 10:40:00,176.4,176.25,176.5,176.0,54354.0,79.16666666666617,2018-07-26
2018-07-26 10:45:00,176.4,176.5,176.6,176.25,53105.0,71.15384615384562,2018-07-26
2018-07-26 10:50:00,175.95,176.4,176.45,175.75,61548.0,56.36363636363606,2018-07-26
2018-07-26 10:55:00,176.35,175.85,176.5,175.85,49064.0,59.32203389830457,2018-07-26
2018-07-26 11:00:00,176.55,176.4,176.85,176.3,46890.0,59.322033898304944,2018-07-26
2018-07-26 11:05:00,176.6,176.55,176.6,176.4,13357.0,52.94117647058823,2018-07-26
2018-07-26 11:10:00,177.3,176.6,177.4,176.55,99458.0,60.65573770491779,2018-07-26
2018-07-26 11:15:00,176.9,177.3,177.35,176.9,36257.0,61.666666666666615,2018-07-26
2018-07-26 11:20:00,176.9,176.85,177.0,176.8,26640.0,61.666666666666615,2018-07-26
2018-07-26 11:25:00,176.95,176.9,177.0,176.75,990104.0,58.9285714285712,2018-07-26
2018-07-26 11:30:00,176.6,177.0,177.0,176.6,23502.0,51.612903225806335,2018-07-26
2018-07-26 11:35:00,176.85,176.65,176.9,176.6,16432.0,55.223880597014755,2018-07-26
2018-07-26 11:40:00,176.85,176.85,177.0,176.8,17571.0,56.06060606060607,2018-07-26
2018-07-26 11:45:00,176.85,176.85,176.9,176.7,19900.0,60.65573770491798,2018-07-26
2018-07-26 11:50:00,176.85,176.85,177.0,176.75,48894.0,57.894736842105,2018-07-26
2018-07-26 11:55:00,176.85,176.85,177.0,176.7,94832.0,57.894736842105,2018-07-26
2018-07-26 12:00:00,177.05,176.85,177.05,176.75,179779.0,71.1538461538464,2018-07-26
2018-07-26 12:05:00,177.65,177.15,177.8,177.1,75203.0,73.21428571428582,2018-07-26
2018-07-26 12:10:00,177.9,177.65,178.0,177.6,50869.0,73.68421052631574,2018-07-26
2018-07-26 12:15:00,178.4,177.9,178.4,177.8,73552.0,77.27272727272735,2018-07-26
2018-07-26 12:20:00,178.2,178.4,178.4,178.0,53892.0,66.0714285714281,2018-07-26
2018-07-26 12:25:00,178.3,178.2,178.5,178.2,37501.0,77.9999999999998,2018-07-26
2018-07-26 12:30:00,178.3,178.25,178.35,178.2,20138.0,77.9999999999998,2018-07-26
2018-07-26 12:35:00,178.75,178.35,178.8,178.25,82921.0,81.03448275862053,2018-07-26
2018-07-26 12:40:00,178.55,178.75,178.95,178.2,833644.0,85.4545454545454,2018-07-26
2018-07-26 12:45:00,178.85,178.5,179.0,178.5,71650.0,85.71428571428557,2018-07-26
2018-07-26 12:50:00,179.85,178.8,179.9,178.8,158444.0,89.4736842105262,2018-07-26
2018-07-26 12:55:00,180.8,179.8,181.35,179.8,419475.0,91.57894736842098,2018-07-26
2018-07-26 13:00:00,181.0,180.8,181.05,180.6,62462.0,91.91919191919183,2018-07-26
2018-07-26 13:05:00,180.6,181.0,181.05,180.6,50108.0,85.04672897196247,2018-07-26
2018-07-26 13:10:00,180.95,180.65,181.15,180.55,498489.0,85.45454545454524,2018-07-26
2018-07-26 13:15:00,180.95,180.95,181.1,180.9,392016.0,83.67346938775489,2018-07-26
2018-07-26 13:20:00,181.0,180.95,181.1,180.35,872240.0,82.97872340425513,2018-07-26
2018-07-26 13:25:00,180.5,181.0,181.0,180.15,2123092.0,72.34042553191475,2018-07-26
2018-07-26 13:30:00,180.5,180.5,180.6,180.4,122461.0,75.55555555555569,2018-07-26
2018-07-26 13:35:00,180.0,180.45,180.6,179.9,1253570.0,67.34693877551017,2018-07-26
2018-07-26 13:40:00,180.35,179.95,180.4,179.95,68101.0,69.52380952380946,2018-07-26
2018-07-26 13:45:00,180.35,180.35,180.45,180.3,66196.0,66.66666666666666,2018-07-26
2018-07-26 13:50:00,180.4,180.35,180.45,180.35,56021.0,69.89247311827948,2018-07-26
2018-07-26 13:55:00,180.4,180.35,180.45,180.35,64712.0,67.81609195402302,2018-07-26
2018-07-26 14:00:00,180.45,180.35,180.45,180.35,77206.0,58.8235294117646,2018-07-26
2018-07-26 14:05:00,180.45,180.4,180.5,180.4,107991.0,42.85714285714236,2018-07-26
2018-07-26 14:10:00,180.7,180.4,180.75,180.4,73376.0,43.99999999999977,2018-07-26
2018-07-26 14:15:00,180.7,180.7,180.75,180.65,79933.0,52.38095238095225,2018-07-26
2018-07-26 14:20:00,180.75,180.7,180.75,180.6,49011.0,44.4444444444448,2018-07-26
2018-07-26 14:25:00,180.85,180.7,180.85,180.7,91120.0,47.36842105263174,2018-07-26
2018-07-26 14:30:00,180.65,180.8,180.85,180.65,280979.0,41.46341463414641,2018-07-26
2018-07-26 14:35:00,180.35,180.65,180.7,180.35,107006.0,45.94594594594578,2018-07-26
2018-07-26 14:40:00,180.3,180.35,180.45,180.3,42746.0,44.7368421052634,2018-07-26
2018-07-26 14:45:00,180.4,180.3,180.5,180.3,53947.0,63.333333333333776,2018-07-26
2018-07-26 14:50:00,181.35,180.4,181.4,180.3,133748.0,73.8095238095242,2018-07-26
2018-07-26 14:55:00,180.7,181.55,181.85,180.7,246224.0,56.363636363636324,2018-07-26
2018-07-26 15:00:00,180.8,180.75,180.95,180.5,554717.0,57.14285714285728,2018-07-26
2018-07-26 15:05:00,180.75,180.8,181.45,180.65,1389528.0,56.140350877192894,2018-07-26
2018-07-26 15:10:00,180.95,180.9,181.3,180.8,1318272.0,58.33333333333333,2018-07-26
2018-07-26 15:15:00,182.25,181.0,182.25,180.85,1223573.0,70.93023255813961,2018-07-26
2018-07-26 15:20:00,182.85,182.15,182.95,181.8,1008049.0,73.11827956989251,2018-07-26
2018-07-26 15:25:00,182.75,182.85,183.75,182.55,949964.0,71.57894736842118,2018-07-26
2018-07-26 15:30:00,182.1,182.75,183.5,182.0,890791.0,62.6168224299065,2018-07-26
2018-07-27 09:20:00,184.0,183.25,184.05,182.05,4097161.0,72.02797202797206,2018-07-27
2018-07-27 09:25:00,184.0,184.1,184.8,183.8,895329.0,74.10071942446032,2018-07-27
2018-07-27 09:30:00,182.95,184.0,184.0,182.55,220580.0,66.88311688311681,2018-07-27
2018-07-27 09:35:00,183.0,182.8,183.0,182.75,77687.0,67.53246753246736,2018-07-27
2018-07-27 09:40:00,182.55,183.0,183.0,182.55,58242.0,63.35403726708072,2018-07-27
2018-07-27 09:45:00,181.8,182.65,182.65,181.25,182954.0,52.86624203821665,2018-07-27
2018-07-27 09:50:00,182.0,181.75,182.1,181.45,48535.0,58.78378378378382,2018-07-27
2018-07-27 09:55:00,181.65,182.0,182.0,181.4,40221.0,55.555555555555515,2018-07-27
2018-07-27 10:00:00,181.0,181.6,181.65,180.9,77047.0,51.515151515151516,2018-07-27
2018-07-27 10:05:00,181.5,180.9,181.5,180.8,48822.0,53.21637426900591,2018-07-27
2018-07-27 10:10:00,181.7,181.45,182.35,181.25,66976.0,46.308724832214686,2018-07-27
2018-07-27 10:15:00,182.1,181.8,182.2,181.8,30327.0,44.827586206896555,2018-07-27
2018-07-27 10:20:00,181.95,182.1,182.25,181.85,30735.0,44.520547945205415,2018-07-27
2018-07-27 10:25:00,181.75,181.9,181.95,181.4,31546.0,47.445255474452594,2018-07-27
2018-07-27 10:30:00,181.75,181.75,182.0,181.45,22810.0,27.272727272727224,2018-07-27
2018-07-27 10:35:00,181.25,181.8,182.0,181.25,28445.0,24.770642201834804,2018-07-27
2018-07-27 10:40:00,181.5,181.25,181.5,181.0,32032.0,34.408602150537675,2018-07-27
2018-07-27 10:45:00,181.75,181.5,181.95,181.35,20992.0,37.11340206185558,2018-07-27
2018-07-27 10:50:00,181.9,181.75,182.0,181.75,27487.0,42.85714285714277,2018-07-27
2018-07-27 10:55:00,181.75,181.95,181.95,181.75,16625.0,49.36708860759479,2018-07-27
2018-07-27 11:00:00,181.55,181.8,181.8,181.45,23069.0,44.30379746835455,2018-07-27
2018-07-27 11:05:00,181.7,181.55,181.9,181.55,29512.0,50.66666666666645,2018-07-27
2018-07-27 11:10:00,181.8,181.85,181.85,181.7,13996.0,62.50000000000022,2018-07-27
2018-07-27 11:15:00,181.75,181.75,181.85,181.7,17202.0,54.54545454545455,2018-07-27
2018-07-27 11:20:00,181.85,181.75,181.9,181.65,27068.0,52.83018867924538,2018-07-27
2018-07-27 11:25:00,181.55,181.85,181.9,181.5,27508.0,39.21568627451006,2018-07-27
2018-07-27 11:30:00,181.35,181.5,181.55,181.3,26411.0,38.461538461538545,2018-07-27
2018-07-27 11:35:00,181.7,181.35,181.85,181.3,23516.0,49.09090909090888,2018-07-27
2018-07-27 11:40:00,181.8,181.65,181.85,181.65,37693.0,50.87719298245633,2018-07-27
2018-07-27 11:45:00,181.4,181.85,181.9,181.4,41724.0,52.7272727272728,2018-07-27
2018-07-27 11:50:00,181.25,181.4,181.4,181.25,24294.0,45.28301886792459,2018-07-27
2018-07-27 11:55:00,181.0,181.25,181.3,180.65,96459.0,35.849056603773775,2018-07-27
2018-07-27 12:00:00,181.2,181.0,181.25,180.9,39898.0,37.0370370370368,2018-07-27
2018-07-27 12:05:00,180.95,181.2,181.2,180.95,30842.0,35.714285714285566,2018-07-27
2018-07-27 12:10:00,180.85,181.0,181.0,180.85,51359.0,37.0370370370368,2018-07-27
2018-07-27 12:15:00,180.75,180.9,180.9,180.7,28846.0,32.07547169811366,2018-07-27
2018-07-27 12:20:00,180.75,180.75,180.85,180.7,29803.0,29.411764705882206,2018-07-27
2018-07-27 12:25:00,180.25,180.8,180.8,180.05,96276.0,25.0,2018-07-27
2018-07-27 12:30:00,180.15,180.25,180.35,180.05,43173.0,21.666666666666856,2018-07-27
2018-07-27 12:35:00,180.25,180.2,180.4,180.1,49822.0,26.785714285714178,2018-07-27
2018-07-27 12:40:00,180.25,180.2,180.25,180.15,26706.0,28.84615384615391,2018-07-27
2018-07-27 12:45:00,179.8,180.2,180.25,179.55,83658.0,14.814814814815094,2018-07-27
2018-07-27 12:50:00,178.8,179.8,179.8,178.25,301400.0,8.33333333333293,2018-07-27
2018-07-27 12:55:00,178.85,178.8,179.25,178.65,88973.0,10.769230769229907,2018-07-27
2018-07-27 13:00:00,178.9,178.9,179.3,178.85,102116.0,12.698412698412184,2018-07-27
2018-07-27 13:05:00,178.8,179.0,179.0,178.7,62351.0,13.333333333332831,2018-07-27
2018-07-27 13:10:00,178.65,178.8,178.8,178.6,46783.0,6.7796610169488645,2018-07-27
2018-07-27 13:15:00,178.75,178.6,178.8,178.6,41310.0,10.714285714285282,2018-07-27
2018-07-27 13:20:00,178.95,178.75,178.95,178.65,184627.0,17.241379310344158,2018-07-27
2018-07-27 13:25:00,178.85,178.9,178.95,178.75,66085.0,17.241379310344158,2018-07-27
2018-07-27 13:30:00,179.0,178.85,179.0,178.75,109656.0,21.311475409835637,2018-07-27
2018-07-27 13:35:00,178.95,178.95,179.0,178.85,43409.0,24.99999999999946,2018-07-27
2018-07-27 13:40:00,179.3,179.0,179.3,178.95,39779.0,35.08771929824569,2018-07-27
2018-07-27 13:45:00,179.7,179.3,179.75,179.2,47198.0,41.269841269841024,2018-07-27
2018-07-27 13:50:00,179.75,179.7,179.8,179.65,39203.0,42.18749999999997,2018-07-27
2018-07-27 13:55:00,179.95,179.75,179.95,179.7,28432.0,52.54237288135556,2018-07-27
2018-07-27 14:00:00,179.85,179.85,180.0,179.8,38132.0,75.60975609756078,2018-07-27
2018-07-27 14:05:00,179.65,179.8,179.85,179.55,40837.0,68.18181818181853,2018-07-27
2018-07-27 14:10:00,179.5,179.65,179.65,179.35,53995.0,63.043478260869534,2018-07-27
2018-07-27 14:15:00,179.9,179.85,180.25,179.6,135532.0,71.15384615384609,2018-07-27
2018-07-27 14:20:00,179.8,180.0,180.15,179.7,100270.0,72.5490196078434,2018-07-27
2018-07-27 14:25:00,180.6,179.75,180.65,179.7,162508.0,78.46153846153862,2018-07-27
2018-07-27 14:30:00,181.35,180.6,181.45,180.55,371971.0,81.57894736842127,2018-07-27
2018-07-27 14:35:00,180.7,181.5,181.75,180.6,215505.0,71.26436781609192,2018-07-27
2018-07-27 14:40:00,180.9,180.7,181.1,180.45,123718.0,71.59090909090912,2018-07-27
2018-07-27 14:45:00,181.0,180.9,181.05,180.85,14145.0,73.03370786516874,2018-07-27
2018-07-27 14:50:00,180.4,180.95,181.0,180.4,49549.0,61.7021276595745,2018-07-27
2018-07-27 14:55:00,180.55,180.45,180.9,180.4,58191.0,59.55056179775308,2018-07-27
2018-07-27 15:00:00,180.55,180.55,180.75,180.4,70958.0,59.090909090909264,2018-07-27
2018-07-27 15:05:00,179.45,180.55,180.6,179.4,109215.0,45.28301886792454,2018-07-27
2018-07-27 15:10:00,179.45,179.35,179.6,178.8,414602.0,46.15384615384612,2018-07-27
2018-07-27 15:15:00,179.7,179.4,179.75,179.25,253825.0,50.47619047619031,2018-07-27
2018-07-27 15:20:00,179.8,179.65,180.0,179.45,303273.0,52.884615384615465,2018-07-27
2018-07-27 15:25:00,180.85,179.9,180.85,179.85,218337.0,58.11965811965799,2018-07-27
2018-07-27 15:30:00,181.15,181.0,181.9,180.45,212621.0,61.15702479338831,2018-07-27
