DATE,CLOSE,OPEN,HIGH,LOW,VOLUME,14_RSI,ONLY_DATES
2018-07-26 09:15:00,,,,,,,2018-07-26
2018-07-26 09:20:00,258.5,260.05,260.85,258.2,228672.0,,2018-07-26
2018-07-26 09:25:00,259.25,258.5,259.3,258.0,120019.0,,2018-07-26
2018-07-26 09:30:00,259.75,259.25,259.9,258.7,139180.0,,2018-07-26
2018-07-26 09:35:00,260.8,260.0,260.95,260.0,215923.0,,2018-07-26
2018-07-26 09:40:00,261.4,260.8,261.7,260.6,207074.0,,2018-07-26
2018-07-26 09:45:00,260.65,261.3,261.45,260.65,120847.0,,2018-07-26
2018-07-26 09:50:00,260.75,260.7,260.85,260.2,80658.0,,2018-07-26
2018-07-26 09:55:00,260.9,260.75,260.95,260.4,64293.0,,2018-07-26
2018-07-26 10:00:00,261.05,260.9,261.35,260.85,63389.0,,2018-07-26
2018-07-26 10:05:00,261.35,261.15,261.45,261.0,48454.0,,2018-07-26
2018-07-26 10:10:00,261.35,261.35,261.45,261.1,52448.0,,2018-07-26
2018-07-26 10:15:00,261.0,261.35,261.4,260.9,50746.0,,2018-07-26
2018-07-26 10:20:00,260.2,261.05,261.15,260.2,65829.0,,2018-07-26
2018-07-26 10:25:00,259.8,260.25,260.25,259.3,139537.0,,2018-07-26
2018-07-26 10:30:00,259.95,259.85,260.2,259.8,47541.0,61.98347107438005,2018-07-26
2018-07-26 10:35:00,259.7,260.0,260.0,259.55,42733.0,54.05405405405395,2018-07-26
2018-07-26 10:40:00,259.85,259.7,260.0,259.65,41773.0,50.96153846153867,2018-07-26
2018-07-26 10:45:00,259.6,259.75,259.9,259.55,32329.0,36.363636363636594,2018-07-26
2018-07-26 10:50:00,260.3,259.55,260.3,259.3,62519.0,37.77777777777831,2018-07-26
2018-07-26 10:55:00,260.9,260.3,261.0,260.15,93320.0,52.873563218390785,2018-07-26
2018-07-26 11:00:00,261.5,260.95,262.0,260.85,221325.0,57.73195876288656,2018-07-26
2018-07-26 11:05:00,262.7,261.6,262.8,261.35,263565.0,65.25423728813561,2018-07-26
2018-07-26 11:10:00,262.45,262.7,263.0,262.2,198364.0,61.66666666666648,2018-07-26
2018-07-26 11:15:00,261.95,262.35,262.4,261.7,66880.0,54.83870967741908,2018-07-26
2018-07-26 11:20:00,261.7,261.85,261.95,261.5,58977.0,52.71317829457338,2018-07-26
2018-07-26 11:25:00,261.15,261.65,261.9,261.15,75904.0,51.127819548872004,2018-07-26
2018-07-26 11:30:00,261.65,261.2,261.8,261.1,99553.0,61.417322834645645,2018-07-26
2018-07-26 11:35:00,261.85,261.65,262.0,261.4,61491.0,66.66666666666666,2018-07-26
2018-07-26 11:40:00,261.9,261.75,262.0,261.55,51656.0,66.11570247933872,2018-07-26
2018-07-26 11:45:00,262.1,262.0,262.4,261.8,90553.0,70.00000000000009,2018-07-26
2018-07-26 11:50:00,261.55,262.15,262.2,261.4,65106.0,63.28124999999984,2018-07-26
2018-07-26 11:55:00,261.25,261.45,261.7,261.2,41890.0,62.79069767441833,2018-07-26
2018-07-26 12:00:00,260.65,261.4,261.4,260.55,105780.0,52.75590551181072,2018-07-26
2018-07-26 12:05:00,260.95,260.65,261.0,260.5,76142.0,50.41322314049595,2018-07-26
2018-07-26 12:10:00,261.2,260.9,261.2,260.8,36561.0,47.368421052631525,2018-07-26
2018-07-26 12:15:00,261.45,261.2,261.45,261.05,31791.0,36.8421052631582,2018-07-26
2018-07-26 12:20:00,261.5,261.45,261.5,261.2,23166.0,39.560439560439974,2018-07-26
2018-07-26 12:25:00,261.3,261.55,261.7,261.15,32032.0,42.352941176471056,2018-07-26
2018-07-26 12:30:00,260.9,261.2,261.4,260.75,43838.0,40.909090909091084,2018-07-26
2018-07-26 12:35:00,260.85,260.75,261.45,260.7,46772.0,46.15384615384683,2018-07-26
2018-07-26 12:40:00,261.0,260.85,261.2,260.75,78906.0,40.845070422535706,2018-07-26
2018-07-26 12:45:00,261.3,261.0,261.45,260.75,70130.0,42.46575342465745,2018-07-26
2018-07-26 12:50:00,261.45,261.2,261.6,261.1,45290.0,44.00000000000025,2018-07-26
2018-07-26 12:55:00,261.75,261.6,261.8,261.3,47668.0,45.45454545454518,2018-07-26
2018-07-26 13:00:00,262.0,261.7,262.0,261.7,49535.0,56.3380281690139,2018-07-26
2018-07-26 13:05:00,262.45,261.95,262.7,261.9,107644.0,66.21621621621611,2018-07-26
2018-07-26 13:10:00,262.05,262.45,262.6,262.0,52191.0,70.00000000000081,2018-07-26
2018-07-26 13:15:00,261.75,262.0,262.2,261.65,36739.0,61.42857142857177,2018-07-26
2018-07-26 13:20:00,260.9,261.75,262.0,260.7,154626.0,46.34146341463398,2018-07-26
2018-07-26 13:25:00,261.65,260.75,261.85,260.6,92341.0,52.17391304347816,2018-07-26
2018-07-26 13:30:00,261.45,261.6,261.6,261.2,28554.0,49.473684210526194,2018-07-26
2018-07-26 13:35:00,261.65,261.45,261.75,261.35,53653.0,53.68421052631547,2018-07-26
2018-07-26 13:40:00,260.8,261.65,261.65,260.8,53554.0,49.038461538461846,2018-07-26
2018-07-26 13:45:00,260.85,260.85,261.25,260.8,55205.0,50.0,2018-07-26
2018-07-26 13:50:00,261.2,260.85,261.2,260.8,48748.0,51.85185185185178,2018-07-26
2018-07-26 13:55:00,261.05,261.15,261.3,260.95,35900.0,47.61904761904757,2018-07-26
2018-07-26 14:00:00,260.85,261.1,261.1,260.75,60839.0,44.33962264150965,2018-07-26
2018-07-26 14:05:00,259.95,260.9,261.0,259.7,208455.0,34.7457627118641,2018-07-26
2018-07-26 14:10:00,260.05,260.25,260.6,259.9,131689.0,33.04347826086949,2018-07-26
2018-07-26 14:15:00,260.0,260.05,260.35,259.85,141462.0,27.102803738317704,2018-07-26
2018-07-26 14:20:00,260.0,260.0,260.15,259.8,133897.0,29.29292929292913,2018-07-26
2018-07-26 14:25:00,259.9,260.0,260.25,259.9,87072.0,30.526315789473458,2018-07-26
2018-07-26 14:30:00,259.25,259.9,259.9,258.75,278656.0,31.868131868131925,2018-07-26
2018-07-26 14:35:00,259.05,259.25,259.35,259.0,159633.0,17.49999999999997,2018-07-26
2018-07-26 14:40:00,259.8,259.05,259.8,259.05,149937.0,31.868131868131925,2018-07-26
2018-07-26 14:45:00,259.8,259.85,260.15,259.7,144919.0,28.73563218390828,2018-07-26
2018-07-26 14:50:00,259.25,259.75,259.75,259.2,176685.0,30.864197530864118,2018-07-26
2018-07-26 14:55:00,258.7,259.25,259.5,258.65,198009.0,26.373626373626053,2018-07-26
2018-07-26 15:00:00,258.8,258.7,259.0,258.25,300952.0,22.093023255814657,2018-07-26
2018-07-26 15:05:00,258.0,258.8,259.0,257.6,344553.0,19.191919191919723,2018-07-26
2018-07-26 15:10:00,258.65,258.0,258.75,257.65,257038.0,29.629629629629548,2018-07-26
2018-07-26 15:15:00,258.4,258.75,259.05,258.4,376913.0,33.684210526315866,2018-07-26
2018-07-26 15:20:00,258.05,258.4,258.6,258.0,431293.0,30.0,2018-07-26
2018-07-26 15:25:00,257.7,258.05,258.45,257.7,400677.0,28.301886792452763,2018-07-26
2018-07-26 15:30:00,258.25,257.85,258.45,257.5,192440.0,35.0427350427351,2018-07-26
2018-07-27 09:20:00,259.1,259.3,260.15,258.55,355186.0,43.9393939393943,2018-07-27
2018-07-27 09:25:00,260.9,259.1,260.95,258.95,249674.0,60.645161290322434,2018-07-27
2018-07-27 09:30:00,260.0,260.9,261.25,259.65,293284.0,55.62130177514787,2018-07-27
2018-07-27 09:35:00,260.15,259.95,260.6,259.65,195263.0,52.22929936305712,2018-07-27
2018-07-27 09:40:00,260.3,260.35,260.7,260.15,167292.0,53.125,2018-07-27
2018-07-27 09:45:00,260.45,260.45,260.5,259.9,152381.0,57.894736842105225,2018-07-27
2018-07-27 09:50:00,261.0,260.45,261.2,260.4,196515.0,65.13157894736857,2018-07-27
2018-07-27 09:55:00,261.7,260.95,261.7,260.9,173824.0,67.6829268292683,2018-07-27
2018-07-27 10:00:00,261.65,261.7,262.2,261.65,247779.0,74.49664429530209,2018-07-27
2018-07-27 10:05:00,262.1,261.75,262.15,261.45,127317.0,73.79310344827618,2018-07-27
2018-07-27 10:10:00,263.0,262.1,263.15,262.0,273864.0,79.11392405063314,2018-07-27
2018-07-27 10:15:00,263.0,262.95,263.4,262.8,182233.0,82.78145695364226,2018-07-27
2018-07-27 10:20:00,263.1,263.0,263.5,262.95,155870.0,86.98630136986318,2018-07-27
2018-07-27 10:25:00,263.0,263.1,263.45,262.8,106252.0,84.67153284671521,2018-07-27
2018-07-27 10:30:00,262.9,262.9,263.3,262.8,100523.0,81.14754098360606,2018-07-27
2018-07-27 10:35:00,265.0,263.0,265.0,262.9,374953.0,82.03124999999972,2018-07-27
2018-07-27 10:40:00,265.9,264.95,266.2,264.9,638936.0,96.09374999999916,2018-07-27
2018-07-27 10:45:00,266.2,265.9,266.55,265.65,387209.0,96.18320610686943,2018-07-27
2018-07-27 10:50:00,266.3,266.2,266.9,265.75,283484.0,96.15384615384535,2018-07-27
2018-07-27 10:55:00,266.85,266.15,266.9,265.95,242388.0,96.37681159420215,2018-07-27
2018-07-27 11:00:00,266.85,266.8,267.35,266.65,305808.0,96.06299212598344,2018-07-27
2018-07-27 11:05:00,266.9,266.9,267.45,266.7,287116.0,95.61403508771838,2018-07-27
2018-07-27 11:10:00,266.55,266.8,266.85,266.0,207448.0,90.83333333333323,2018-07-27
2018-07-27 11:15:00,266.15,266.6,266.6,266.0,112065.0,84.03361344537751,2018-07-27
2018-07-27 11:20:00,266.35,266.1,266.4,265.55,173795.0,81.90476190476143,2018-07-27
2018-07-27 11:25:00,266.35,266.35,266.95,266.3,108825.0,81.90476190476143,2018-07-27
2018-07-27 11:30:00,266.15,266.4,266.4,265.9,176584.0,78.50467289719512,2018-07-27
2018-07-27 11:35:00,265.8,266.15,266.3,265.8,132612.0,74.99999999999974,2018-07-27
2018-07-27 11:40:00,266.2,265.95,266.25,265.65,80036.0,77.96610169491518,2018-07-27
2018-07-27 11:45:00,266.5,266.2,266.7,266.05,97074.0,68.29268292682917,2018-07-27
2018-07-27 11:50:00,266.5,266.45,266.8,266.2,67607.0,59.37500000000022,2018-07-27
2018-07-27 11:55:00,266.35,266.45,266.7,266.3,53245.0,52.45901639344317,2018-07-27
2018-07-27 12:00:00,266.75,266.4,266.85,266.3,93927.0,56.71641791044766,2018-07-27
2018-07-27 12:05:00,266.65,266.75,267.1,265.25,314992.0,46.55172413793023,2018-07-27
2018-07-27 12:10:00,265.25,266.65,266.7,264.85,463911.0,31.395348837208843,2018-07-27
2018-07-27 12:15:00,266.8,265.3,266.95,265.3,262918.0,49.13793103448305,2018-07-27
2018-07-27 12:20:00,267.75,266.9,268.2,266.8,567878.0,59.374999999999865,2018-07-27
2018-07-27 12:25:00,268.0,267.8,268.1,267.4,263232.0,64.80000000000018,2018-07-27
2018-07-27 12:30:00,267.85,268.0,268.15,267.75,145645.0,62.09677419354853,2018-07-27
2018-07-27 12:35:00,268.35,267.85,268.7,267.85,252878.0,64.92537313432851,2018-07-27
2018-07-27 12:40:00,268.25,268.25,268.4,267.75,119818.0,65.9090909090913,2018-07-27
2018-07-27 12:45:00,268.15,268.3,268.45,268.05,95114.0,68.50393700787384,2018-07-27
