DATE,CLOSE,OPEN,HIGH,LOW,VOLUME,14_RSI,ONLY_DATES
2018-07-26 09:15:00,,,,,,,2018-07-26
2018-07-26 09:20:00,868.2,867.1,869.15,864.4,32425.0,,2018-07-26
2018-07-26 09:25:00,866.45,868.25,868.7,865.7,20974.0,,2018-07-26
2018-07-26 09:30:00,866.95,866.75,867.45,866.5,10558.0,,2018-07-26
2018-07-26 09:35:00,865.0,866.85,867.05,865.0,14695.0,,2018-07-26
2018-07-26 09:40:00,863.55,865.2,865.35,863.15,20643.0,,2018-07-26
2018-07-26 09:45:00,862.0,863.95,864.95,861.5,16577.0,,2018-07-26
2018-07-26 09:50:00,862.45,862.35,863.1,861.25,18589.0,,2018-07-26
2018-07-26 09:55:00,860.2,862.25,862.7,860.2,18424.0,,2018-07-26
2018-07-26 10:00:00,861.0,860.35,861.8,860.35,14685.0,,2018-07-26
2018-07-26 10:05:00,863.5,861.15,863.95,861.15,16190.0,,2018-07-26
2018-07-26 10:10:00,862.6,863.5,863.8,862.5,13161.0,,2018-07-26
2018-07-26 10:15:00,862.7,862.7,863.6,862.0,5011.0,,2018-07-26
2018-07-26 10:20:00,861.1,862.7,862.7,861.1,3702.0,,2018-07-26
2018-07-26 10:25:00,862.2,861.25,862.5,860.6,7656.0,,2018-07-26
2018-07-26 10:30:00,864.0,862.45,864.0,861.7,7689.0,38.77005347593574,2018-07-26
2018-07-26 10:35:00,862.2,863.5,863.6,861.1,6539.0,38.66666666666667,2018-07-26
2018-07-26 10:40:00,862.15,862.2,862.4,861.7,2290.0,36.88524590163921,2018-07-26
2018-07-26 10:45:00,862.55,862.15,863.05,862.0,4657.0,42.68656716417897,2018-07-26
2018-07-26 10:50:00,863.55,862.65,864.3,862.5,6817.0,50.0,2018-07-26
2018-07-26 10:55:00,863.75,863.65,864.05,863.1,10411.0,55.85284280936454,2018-07-26
2018-07-26 11:00:00,864.7,863.75,864.9,863.75,10031.0,57.281553398058236,2018-07-26
2018-07-26 11:05:00,865.7,864.75,865.7,864.65,20593.0,69.36619718309854,2018-07-26
2018-07-26 11:10:00,863.75,865.75,866.1,863.55,20665.0,58.95765472312696,2018-07-26
2018-07-26 11:15:00,862.65,863.8,863.8,862.2,6519.0,46.9534050179211,2018-07-26
2018-07-26 11:20:00,862.3,862.7,862.8,861.0,8457.0,48.88059701492514,2018-07-26
2018-07-26 11:25:00,861.8,862.1,862.65,861.5,7850.0,46.73913043478232,2018-07-26
2018-07-26 11:30:00,858.05,861.8,861.8,857.15,37405.0,40.43887147335411,2018-07-26
2018-07-26 11:35:00,860.9,857.9,861.0,857.85,43867.0,46.32768361581905,2018-07-26
2018-07-26 11:40:00,860.9,860.95,862.0,860.55,6259.0,40.25157232704407,2018-07-26
2018-07-26 11:45:00,862.75,861.0,862.95,861.0,19064.0,51.72413793103431,2018-07-26
2018-07-26 11:50:00,863.5,862.7,863.9,862.2,9066.0,54.05405405405408,2018-07-26
2018-07-26 11:55:00,863.0,863.25,863.9,862.2,5276.0,51.34328358208967,2018-07-26
2018-07-26 12:00:00,862.3,863.0,863.75,861.0,7215.0,46.20060790273563,2018-07-26
2018-07-26 12:05:00,860.8,863.0,863.0,859.35,10799.0,41.6901408450704,2018-07-26
2018-07-26 12:10:00,859.3,860.9,860.9,859.3,9581.0,35.245901639344154,2018-07-26
2018-07-26 12:15:00,860.5,859.3,860.75,859.15,4640.0,35.945945945945994,2018-07-26
2018-07-26 12:20:00,861.75,860.5,861.75,859.7,10125.0,44.38202247191017,2018-07-26
2018-07-26 12:25:00,861.35,861.1,862.2,861.1,13955.0,46.198830409356894,2018-07-26
2018-07-26 12:30:00,860.7,861.35,861.35,860.0,3551.0,45.402298850575,2018-07-26
