DATE,CLOSE,OPEN,HIGH,LOW,VOLUME,14_RSI,ONLY_DATES
2018-07-04 09:15:00,,,,,,,2018-07-04
2018-07-04 09:20:00,656.35,654.6,659.35,654.6,2358.0,,2018-07-04
2018-07-04 09:25:00,659.4,656.1,659.45,656.1,1548.0,,2018-07-04
2018-07-04 09:30:00,658.3,659.45,659.5,658.0,1614.0,,2018-07-04
2018-07-04 09:35:00,656.55,658.35,658.75,655.7,3952.0,,2018-07-04
2018-07-04 09:40:00,655.75,655.7,656.85,654.25,3046.0,,2018-07-04
2018-07-04 09:45:00,655.5,655.8,655.85,654.6,1604.0,,2018-07-04
2018-07-04 09:50:00,654.75,655.55,657.55,654.75,1006.0,,2018-07-04
2018-07-04 09:55:00,655.95,655.4,655.95,654.6,271.0,,2018-07-04
2018-07-04 10:00:00,656.5,656.0,656.5,655.1,744.0,,2018-07-04
2018-07-04 10:05:00,655.6,656.55,656.65,655.45,61.0,,2018-07-04
2018-07-04 10:10:00,656.0,656.75,656.75,655.3,347.0,,2018-07-04
2018-07-04 10:15:00,656.2,656.0,656.25,655.25,596.0,,2018-07-04
2018-07-04 10:20:00,656.0,656.05,656.2,656.0,63.0,,2018-07-04
2018-07-04 10:25:00,654.5,655.95,655.95,654.5,881.0,,2018-07-04
2018-07-04 10:30:00,654.55,654.5,654.95,654.5,8.0,42.913385826771346,2018-07-04
2018-07-04 10:35:00,653.95,654.95,655.0,653.25,429.0,23.4146341463415,2018-07-04
2018-07-04 10:40:00,656.15,654.0,656.15,653.8,729.0,40.52863436123341,2018-07-04
2018-07-04 10:45:00,657.2,656.4,657.9,656.2,1332.0,53.05164319248873,2018-07-04
2018-07-04 10:50:00,656.85,656.0,657.3,655.45,254.0,55.392156862745246,2018-07-04
2018-07-04 10:55:00,654.05,656.85,656.85,654.05,329.0,44.3137254901959,2018-07-04
2018-07-04 11:00:00,654.5,654.05,655.3,654.05,132.0,48.99598393574298,2018-07-04
2018-07-04 11:05:00,653.95,654.1,654.3,653.55,675.0,41.52542372881353,2018-07-04
