DATE,CLOSE,OPEN,HIGH,LOW,VOLUME,14_RSI,ONLY_DATES
2018-07-04 09:15:00,,,,,,,2018-07-04
2018-07-04 09:20:00,9814.8,9863.25,9863.25,9814.8,2.0,,2018-07-04
2018-07-04 09:25:00,9858.05,9889.0,9905.0,9843.05,22.0,,2018-07-04
2018-07-04 09:30:00,9840.85,9870.1,9870.1,9840.85,12.0,,2018-07-04
2018-07-04 09:35:00,9821.1,9821.1,9821.1,9821.1,2.0,,2018-07-04
2018-07-04 09:40:00,,,,,,,2018-07-04
2018-07-04 09:45:00,9868.7,9868.7,9868.7,9868.7,5.0,,2018-07-04
2018-07-04 09:50:00,9841.15,9842.6,9842.6,9841.05,4.0,,2018-07-04
2018-07-04 09:55:00,9865.0,9841.1,9865.0,9841.1,12.0,,2018-07-04
2018-07-04 10:00:00,9851.0,9851.0,9851.0,9851.0,7.0,,2018-07-04
2018-07-04 10:05:00,9868.7,9850.0,9868.7,9850.0,15.0,,2018-07-04
2018-07-04 10:10:00,9860.15,9866.95,9866.95,9860.15,3.0,,2018-07-04
2018-07-04 10:15:00,9895.8,9860.15,9898.0,9860.15,13.0,,2018-07-04
2018-07-04 10:20:00,9882.25,9897.9,9897.9,9882.25,4.0,,2018-07-04
2018-07-04 10:25:00,9879.75,9882.15,9882.15,9879.75,5.0,,2018-07-04
2018-07-04 10:30:00,,,,,,,2018-07-04
2018-07-04 10:35:00,9860.15,9882.2,9882.2,9860.15,3.0,,2018-07-04
2018-07-04 10:40:00,9862.75,9862.75,9862.75,9862.75,2.0,,2018-07-04
2018-07-04 10:45:00,9875.15,9880.65,9880.65,9875.15,2.0,,2018-07-04
2018-07-04 10:50:00,9874.95,9861.0,9877.8,9861.0,7.0,,2018-07-04
2018-07-04 10:55:00,,,,,,,2018-07-04
2018-07-04 11:00:00,9857.9,9857.9,9857.9,9857.9,4.0,,2018-07-04
2018-07-04 11:05:00,,,,,,,2018-07-04
2018-07-04 11:10:00,9865.1,9880.0,9880.0,9865.1,12.0,,2018-07-04
2018-07-04 11:15:00,9882.15,9882.15,9882.15,9882.15,1.0,,2018-07-04
2018-07-04 11:20:00,9820.05,9850.0,9850.0,9800.0,707.0,,2018-07-04
2018-07-04 11:25:00,9834.1,9827.6,9834.1,9827.6,15.0,,2018-07-04
2018-07-04 11:30:00,9816.05,9841.15,9841.15,9816.05,2.0,,2018-07-04
2018-07-04 11:35:00,,,,,,,2018-07-04
2018-07-04 11:40:00,,,,,,,2018-07-04
2018-07-04 11:45:00,,,,,,,2018-07-04
2018-07-04 11:50:00,9850.0,9850.0,9850.0,9850.0,1.0,,2018-07-04
2018-07-04 11:55:00,,,,,,,2018-07-04
2018-07-04 12:00:00,,,,,,,2018-07-04
2018-07-04 12:05:00,,,,,,,2018-07-04
2018-07-04 12:10:00,9850.0,9864.85,9864.85,9850.0,22.0,,2018-07-04
2018-07-04 12:15:00,,,,,,,2018-07-04
2018-07-04 12:20:00,,,,,,,2018-07-04
2018-07-04 12:25:00,,,,,,,2018-07-04
2018-07-04 12:30:00,9850.05,9850.05,9850.05,9850.05,3.0,,2018-07-04
2018-07-04 12:35:00,9865.0,9865.0,9865.0,9865.0,1.0,,2018-07-04
2018-07-04 12:40:00,9865.0,9865.0,9865.0,9865.0,2.0,,2018-07-04
2018-07-04 12:45:00,9865.0,9865.0,9865.0,9865.0,3.0,,2018-07-04
2018-07-04 12:50:00,,,,,,,2018-07-04
2018-07-04 12:55:00,9879.7,9865.0,9879.7,9865.0,9.0,,2018-07-04
2018-07-04 13:00:00,,,,,,,2018-07-04
2018-07-04 13:05:00,,,,,,,2018-07-04
2018-07-04 13:10:00,9870.0,9879.7,9879.7,9870.0,17.0,,2018-07-04
2018-07-04 13:15:00,,,,,,,2018-07-04
2018-07-04 13:20:00,9870.0,9870.0,9870.0,9870.0,10.0,,2018-07-04
2018-07-04 13:25:00,,,,,,,2018-07-04
2018-07-04 13:30:00,9875.0,9875.0,9875.0,9875.0,2.0,,2018-07-04
2018-07-04 13:35:00,9875.0,9879.7,9879.7,9875.0,26.0,,2018-07-04
2018-07-04 13:40:00,9871.6,9875.0,9875.0,9860.0,419.0,,2018-07-04
2018-07-04 13:45:00,9860.0,9860.0,9870.0,9860.0,114.0,,2018-07-04
2018-07-04 13:50:00,9875.0,9870.5,9879.7,9846.7,793.0,,2018-07-04
2018-07-04 13:55:00,9890.0,9875.0,9890.0,9875.0,253.0,,2018-07-04
2018-07-04 14:00:00,,,,,,,2018-07-04
2018-07-04 14:05:00,9875.05,9875.05,9875.05,9875.05,1.0,,2018-07-04
2018-07-04 14:10:00,,,,,,,2018-07-04
2018-07-04 14:15:00,9908.1,9870.0,9932.4,9870.0,136.0,,2018-07-04
2018-07-04 14:20:00,9919.95,9902.0,9920.0,9902.0,34.0,,2018-07-04
2018-07-04 14:25:00,9920.85,9910.0,9920.85,9902.0,66.0,,2018-07-04
2018-07-04 14:30:00,,,,,,,2018-07-04
2018-07-04 14:35:00,,,,,,,2018-07-04
2018-07-04 14:40:00,9925.0,9900.1,9925.0,9900.1,12.0,,2018-07-04
2018-07-04 14:45:00,9900.0,9910.0,9910.0,9900.0,70.0,,2018-07-04
2018-07-04 14:50:00,,,,,,,2018-07-04
2018-07-04 14:55:00,9875.0,9875.0,9882.55,9874.95,146.0,,2018-07-04
2018-07-04 15:00:00,9897.0,9875.0,9897.0,9875.0,67.0,,2018-07-04
2018-07-04 15:05:00,9875.0,9897.0,9897.0,9875.0,162.0,,2018-07-04
2018-07-04 15:10:00,9889.5,9875.0,9889.5,9874.95,631.0,,2018-07-04
2018-07-04 15:15:00,9887.95,9884.95,9887.95,9875.05,6.0,,2018-07-04
2018-07-04 15:20:00,9915.0,9886.1,9915.0,9886.05,51.0,,2018-07-04
2018-07-04 15:25:00,9904.0,9903.05,9915.0,9900.0,49.0,,2018-07-04
2018-07-04 15:30:00,9905.0,9903.45,9911.0,9903.45,11.0,,2018-07-04
2018-07-05 09:15:00,,,,,,,2018-07-05
2018-07-05 09:20:00,9943.95,9880.05,9943.95,9880.05,2.0,,2018-07-05
2018-07-05 09:25:00,9880.4,9911.6,9944.1,9880.4,9.0,,2018-07-05
2018-07-05 09:30:00,9880.05,9880.4,9880.4,9880.05,2.0,,2018-07-05
2018-07-05 09:35:00,,,,,,,2018-07-05
2018-07-05 09:40:00,9880.0,9880.0,9880.0,9880.0,1.0,,2018-07-05
2018-07-05 09:45:00,9918.0,9898.45,9918.0,9898.45,3.0,,2018-07-05
2018-07-05 09:50:00,9906.85,9930.0,9940.95,9900.0,21.0,,2018-07-05
